Date,Open,High,Low,Close,Adj Close,Volume
2018-10-04,62.000000,62.049999,60.200001,60.799999,56.839088,492134
2018-10-05,60.950001,60.950001,59.750000,59.950001,56.044464,281279
2018-10-08,59.900002,59.900002,59.349998,59.750000,55.857494,354216
2018-10-09,59.549999,60.750000,58.849998,60.500000,56.558632,412952
2018-10-10,60.549999,61.150002,59.349998,59.750000,55.857494,317100
2018-10-11,59.049999,59.250000,57.900002,59.250000,55.390064,574419
2018-10-12,60.599998,61.849998,59.549999,59.599998,55.717262,538583
2018-10-15,60.000000,61.099998,59.650002,60.549999,56.605373,375154
2018-10-16,61.099998,61.150002,60.000000,61.000000,57.026058,309839
2018-10-17,61.349998,61.500000,58.750000,59.200001,55.343323,472909
2018-10-18,59.250000,59.549999,58.000000,58.900002,55.062870,262641
2018-10-19,58.849998,58.849998,57.250000,57.750000,53.987785,291909
2018-10-22,58.000000,58.849998,57.799999,58.349998,54.548695,183470
2018-10-23,58.349998,58.349998,56.349998,56.849998,53.146416,428231
2018-10-24,57.049999,57.650002,56.599998,56.799999,53.099674,253412
2018-10-25,56.150002,57.549999,56.049999,57.349998,53.613842,494885
2018-10-26,57.349998,57.450001,53.849998,56.650002,52.959450,1134837
2018-10-29,56.799999,56.849998,54.599998,55.299999,51.697395,562400
2018-10-30,55.549999,57.400002,55.400002,56.099998,52.445274,515042
2018-10-31,57.049999,58.299999,56.900002,58.250000,54.455212,1054165
2018-11-01,58.299999,59.400002,58.299999,58.700001,54.875896,300312
2018-11-02,59.049999,60.150002,59.049999,59.849998,55.950977,142155
2018-11-05,60.049999,60.049999,58.500000,58.500000,54.688927,320996
2018-11-06,58.500000,58.650002,57.400002,57.750000,53.987785,324787
2018-11-07,58.000000,58.500000,57.599998,58.299999,54.501953,540953
2018-11-08,58.349998,59.150002,58.200001,58.400002,54.595444,200400
2018-11-09,58.450001,59.000000,57.950001,58.750000,54.922638,181800
2018-11-12,59.049999,59.049999,56.750000,56.799999,53.099674,173671
2018-11-13,56.650002,57.349998,56.250000,56.549999,52.865959,160848
2018-11-14,56.400002,57.150002,55.849998,56.599998,52.912704,137829
2018-11-15,56.750000,57.000000,53.349998,53.950001,50.435345,692075
2018-11-16,53.950001,54.750000,53.349998,53.700001,50.201630,437398
2018-11-19,53.750000,54.349998,53.049999,53.900002,50.388603,331325
2018-11-20,53.250000,54.700001,52.900002,54.400002,50.856030,652830
2018-11-21,54.900002,55.250000,54.349998,55.150002,51.557167,290550
